city,city_ascii,lat,lng,pop,country,iso2,iso3,province,id
Juarez,Juarez,-37.66551878,-59.80002975,10609,Argentina,AR,ARG,Ciudad de Buenos Aires,280
Mar de Ajo,Mar de Ajo,-36.71622272,-56.67660283,13610,Argentina,AR,ARG,Ciudad de Buenos Aires,281
Lobos,Lobos,-35.184895,-59.09467228,18278,Argentina,AR,ARG,Ciudad de Buenos Aires,282
Chascomus,Chascomus,-35.56621539,-58.01662439,21054,Argentina,AR,ARG,Ciudad de Buenos Aires,283
Junin,Junin,-34.58456989,-60.95887374,66141.5,Argentina,AR,ARG,Ciudad de Buenos Aires,284
La Plata,La Plata,-34.90961465,-57.95996118,440388.5,Argentina,AR,ARG,Ciudad de Buenos Aires,285
Pergamino,Pergamino,-33.89959878,-60.56998275,71448,Argentina,AR,ARG,Ciudad de Buenos Aires,286
Lujan,Lujan,-34.57960895,-59.10999435,69744.5,Argentina,AR,ARG,Ciudad de Buenos Aires,287
Azul,Azul,-36.7796297,-59.86999964,43407.5,Argentina,AR,ARG,Ciudad de Buenos Aires,288
Villalonga,Villalonga,-39.88285114,-62.58332239,2838,Argentina,AR,ARG,Ciudad de Buenos Aires,289
Victorica,Victorica,-36.21625324,-65.45002079,4458,Argentina,AR,ARG,La Pampa,290
General Pico,General Pico,-35.65959471,-63.77001998,46483,Argentina,AR,ARG,La Pampa,291
San Antonio Oeste,San Antonio Oeste,-40.73287677,-64.93328231,8492,Argentina,AR,ARG,Río Negro,292
Sierra Colorado,Sierra Colorado,-40.58286009,-67.79998071,1522,Argentina,AR,ARG,Río Negro,293
Mercedes,Mercedes,-33.68958576,-65.4699679,49345,Argentina,AR,ARG,San Luis,294
Rio Tercero,Rio Tercero,-32.1796004,-64.12002446,38049.5,Argentina,AR,ARG,Córdoba,295
Belen,Belen,-27.64959267,-67.03328333,11359,Argentina,AR,ARG,Catamarca,296
Rinconada,Rinconada,-22.43290851,-66.16659204,6209.5,Argentina,AR,ARG,Jujuy,297
San Pedro,San Pedro,-24.21962116,-64.87000452,55249,Argentina,AR,ARG,Jujuy,298
Libertador General San Martin,Libertador General San Martin,-23.81954222,-64.78998356,47559,Argentina,AR,ARG,Jujuy,299
Chilecito,Chilecito,-29.16552081,-67.49999903,20343,Argentina,AR,ARG,La Rioja,300
Chamical,Chamical,-30.34958291,-66.3166604,8989,Argentina,AR,ARG,La Rioja,301
Los Blancos,Los Blancos,-23.59960732,-62.60003972,1145,Argentina,AR,ARG,Salta,302
Cafayate,Cafayate,-26.08291828,-65.96660425,9478,Argentina,AR,ARG,Salta,303
Cerrillos,Cerrillos,-24.89963133,-65.48330042,11498,Argentina,AR,ARG,Salta,304
San Antonio de los Cobres,San Antonio de los Cobres,-24.18293089,-66.35001754,4000,Argentina,AR,ARG,Salta,305
Anatuya,Anatuya,-28.46613198,-62.83330713,14133,Argentina,AR,ARG,Santiago del Estero,306
Frias,Frias,-28.64958331,-65.14998743,13594,Argentina,AR,ARG,Santiago del Estero,307
Monte Quemado,Monte Quemado,-25.79962807,-62.86658675,11387,Argentina,AR,ARG,Santiago del Estero,308
Juan Jose Castelli,Juan Jose Castelli,-25.9495414,-60.61664657,9421,Argentina,AR,ARG,Chaco,309
Charata,Charata,-27.21628579,-61.19999597,18297,Argentina,AR,ARG,Chaco,310
Las Lomitas,Las Lomitas,-24.69959186,-60.60000676,7683,Argentina,AR,ARG,Formosa,311
Mercedes,Mercedes,-29.1795768,-58.0799797,22872.5,Argentina,AR,ARG,Corrientes,312
Concordia,Concordia,-31.38957111,-58.02998275,132760.5,Argentina,AR,ARG,Entre Ríos,313
Sunchales,Sunchales,-30.93290648,-61.56661442,12655,Argentina,AR,ARG,Santa Fe,314
San Justo,San Justo,-30.78288979,-60.58328943,9607,Argentina,AR,ARG,Santa Fe,315
Vera,Vera,-29.4661743,-60.21659347,9979,Argentina,AR,ARG,Santa Fe,316
Reconquista,Reconquista,-29.13952757,-59.65001306,86640.5,Argentina,AR,ARG,Santa Fe,317
Venado Tuerto,Venado Tuerto,-33.74958209,-61.97000065,52079,Argentina,AR,ARG,Santa Fe,318
Esquel,Esquel,-42.90003131,-71.31661361,20048,Argentina,AR,ARG,Chubut,319
Zapala,Zapala,-38.90001707,-70.06666406,19152,Argentina,AR,ARG,Neuquén,320
Olavarria,Olavarria,-36.90003579,-60.3299974,65059,Argentina,AR,ARG,Ciudad de Buenos Aires,321
Tandil,Tandil,-37.32001015,-59.15004358,84799.5,Argentina,AR,ARG,Ciudad de Buenos Aires,322
Viedma,Viedma,-40.79995278,-63.0000153,54031,Argentina,AR,ARG,Ciudad de Buenos Aires,323
San Luis,San Luis,-33.29999713,-66.35001754,308146,Argentina,AR,ARG,San Luis,324
Rio Cuarto,Rio Cuarto,-33.13003335,-64.34998458,135959.5,Argentina,AR,ARG,Córdoba,325
San Salvador de Jujuy,San Salvador de Jujuy,-24.1833443,-65.30002995,258739,Argentina,AR,ARG,Jujuy,326
San Ramon de la Nueva Oran,San Ramon de la Nueva Oran,-23.13999713,-64.32001225,69461.5,Argentina,AR,ARG,Salta,327
Goya,Goya,-29.13999266,-59.26998458,71274.5,Argentina,AR,ARG,Corrientes,328
Puerto San Julian,Puerto San Julian,-49.30000242,-67.71665247,2347,Argentina,AR,ARG,Santa Cruz,329
Perito Moreno,Perito Moreno,-46.60001219,-70.93335535,3766,Argentina,AR,ARG,Santa Cruz,330
Rio Grande,Rio Grande,-53.79144552,-67.6989952,31095,Argentina,AR,ARG,Tierra del Fuego,331
Ushuaia,Ushuaia,-54.79000324,-68.31000126,50483.5,Argentina,AR,ARG,Tierra del Fuego,332
Sarmiento,Sarmiento,-45.60002155,-69.08331323,5185,Argentina,AR,ARG,Chubut,333
San Rafael,San Rafael,-34.60002114,-68.33333317,79523.5,Argentina,AR,ARG,Mendoza,334
Necochea,Necochea,-38.55998615,-58.74999048,70562,Argentina,AR,ARG,Ciudad de Buenos Aires,335
Rio Colorado,Rio Colorado,-38.96657632,-64.08328251,11499,Argentina,AR,ARG,La Pampa,336
Catamarca,Catamarca,-28.47000771,-65.78000065,162586,Argentina,AR,ARG,Catamarca,337
La Rioja,La Rioja,-29.40995034,-66.84996118,147130,Argentina,AR,ARG,La Rioja,338
Santiago del Estero,Santiago del Estero,-27.78333128,-64.26665633,317549.5,Argentina,AR,ARG,Santiago del Estero,339
Resistencia,Resistencia,-27.45999184,-58.99002751,368455.5,Argentina,AR,ARG,Chaco,340
Gualeguaychu,Gualeguaychu,-33.02001422,-58.52000452,55860.5,Argentina,AR,ARG,Entre Ríos,341
El Calafate,El Calafate,-50.33332436,-72.30001612,6329,Argentina,AR,ARG,Santa Cruz,342
San Juan,San Juan,-31.55002643,-68.51998845,433892,Argentina,AR,ARG,San Juan,343
Rawson,Rawson,-43.3000069,-65.09999048,25062.5,Argentina,AR,ARG,Chubut,344
Neuquen,Neuquen,-38.95003986,-68.05999068,213823.5,Argentina,AR,ARG,Neuquén,345
Santa Rosa,Santa Rosa,-36.6200012,-64.29998763,97693.5,Argentina,AR,ARG,La Pampa,346
San Carlos de Bariloche,San Carlos de Bariloche,-41.14995726,-71.29999964,91953,Argentina,AR,ARG,Río Negro,347
Salta,Salta,-24.78335936,-65.41663782,484646,Argentina,AR,ARG,Salta,348
Tucumán,San Miguel de Tucuman,-26.81600014,-65.21662419,678803.5,Argentina,AR,ARG,Tucumán,349
Formosa,Formosa,-26.17283527,-58.1828158,202272,Argentina,AR,ARG,Formosa,350
Santa Fe,Santa Fe,-31.62387205,-60.69000126,393504,Argentina,AR,ARG,Santa Fe,351
Rosario,Rosario,-32.95112954,-60.66630762,1094784.5,Argentina,AR,ARG,Santa Fe,352
Puerto Deseado,Puerto Deseado,-47.75001951,-65.89996749,3305,Argentina,AR,ARG,Santa Cruz,353
Rio Gallegos,Rio Gallegos,-51.63329669,-69.21658675,77183,Argentina,AR,ARG,Santa Cruz,354
Comodoro Rivadavia,Comodoro Rivadavia,-45.87003091,-67.49999903,123291,Argentina,AR,ARG,Chubut,355
Mendoza,Mendoza,-32.88333006,-68.81661117,827815,Argentina,AR,ARG,Mendoza,356
Bahia Blanca,Bahia Blanca,-38.74002684,-62.2650214,279041,Argentina,AR,ARG,Ciudad de Buenos Aires,357
Mar del Plata,Mar del Plata,-38.00002033,-57.57998438,554916,Argentina,AR,ARG,Ciudad de Buenos Aires,358
Córdoba,Cordoba,-31.39995807,-64.18229456,1374467.5,Argentina,AR,ARG,Córdoba,359
Posadas,Posadas,-27.3578321,-55.88510735,334589.5,Argentina,AR,ARG,Misiones,360
Buenos Aires,Buenos Aires,-34.60250161,-58.39753137,11862073,Argentina,AR,ARG,Ciudad de Buenos Aires,361
Ashtarak,Ashtarak,40.3016667,44.3591667,18779,Armenia,AM,ARM,Aragatsotn,362
Ijevan,Ijevan,40.8755556,45.1491667,14737,Armenia,AM,ARM,Tavush,363
Artashat,Artashat,39.9538889,44.5505556,20562,Armenia,AM,ARM,Ararat,364
Gavarr,Gavarr,40.3588889,45.1266667,21680,Armenia,AM,ARM,Gegharkunik,365
Yeghegnadzor,Yeghegnadzor,39.7611111,45.3333333,8200,Armenia,AM,ARM,Vayots Dzor,366
Gyumri,Gyumri,40.78943402,43.84749385,140277.5,Armenia,AM,ARM,Shirak,367
Vanadzor,Vanadzor,40.81276593,44.48828162,89295,Armenia,AM,ARM,Lori,368
Yerevan,Yerevan,40.18115074,44.51355139,1097742.5,Armenia,AM,ARM,Erevan,369
Oranjestad,Oranjestad,12.53038373,-70.02899195,50887.5,Aruba,AW,ABW,,370
Central Coast,Central Coast,-33.42004148,151.3000048,3026,Australia,AU,AUS,New South Wales,371
Sunshine Coast,Sunshine Coast,-26.67998777,153.0500272,57215.5,Australia,AU,AUS,Queensland,372
Bourke,Bourke,-30.1,145.9333333,2475,Australia,AU,AUS,New South Wales,373
Pine Creek,Pine Creek,-13.81617348,131.816698,505,Australia,AU,AUS,Northern Territory,374
Adelaide River,Adelaide River,-13.2495414,131.0999975,237,Australia,AU,AUS,Northern Territory,375
McMinns Lagoon,McMinns Lagoon,-12.53289264,131.0500264,5025,Australia,AU,AUS,Northern Territory,376
Newcastle Waters,Newcastle Waters,-17.55279295,133.4672432,10,Australia,AU,AUS,Northern Territory,377
Ravensthorpe,Ravensthorpe,-33.58287392,120.0333345,639,Australia,AU,AUS,Western Australia,378
Wagin,Wagin,-33.29958372,117.3499841,1037.5,Australia,AU,AUS,Western Australia,379
Roebourne,Roebourne,-20.7829317,117.1333048,11281.5,Australia,AU,AUS,Western Australia,380
Pannawonica,Pannawonica,-21.63657469,116.3250337,686,Australia,AU,AUS,Western Australia,381
Tom Price,Tom Price,-22.69346108,117.7930578,1822,Australia,AU,AUS,Western Australia,382
Kalbarri,Kalbarri,-27.66618081,114.1666642,1537,Australia,AU,AUS,Western Australia,383
Mount Magnet,Mount Magnet,-28.06620807,117.8166739,424,Australia,AU,AUS,Western Australia,384
Morawa,Morawa,-29.21626707,116.0000406,259,Australia,AU,AUS,Western Australia,385
Port Denison,Port Denison,-29.28282632,114.9166442,1213,Australia,AU,AUS,Western Australia,386
Merredin,Merredin,-31.48284707,118.2666723,2054,Australia,AU,AUS,Western Australia,387
Mount Barker,Mount Barker,-34.632784,117.6666056,1771.5,Australia,AU,AUS,Western Australia,388
Katanning,Katanning,-33.69955931,117.5500752,3140,Australia,AU,AUS,Western Australia,389
Narrogin,Narrogin,-32.93288776,117.1666361,3995,Australia,AU,AUS,Western Australia,390
Gingin,Gingin,-31.34957355,115.9000468,1446,Australia,AU,AUS,Western Australia,391
Bunbury,Bunbury,-33.34428384,115.6502429,26683.5,Australia,AU,AUS,Western Australia,392
Kwinana,Kwinana,-32.23939004,115.7702356,18817.5,Australia,AU,AUS,Western Australia,393
Southern Cross,Southern Cross,-31.216145,119.3166857,187,Australia,AU,AUS,Western Australia,394
Kaltukatjara,Kaltukatjara,-25.78841429,128.9973352,355,Australia,AU,AUS,Northern Territory,395
Queanbeyan,Queanbeyan,-35.3546004,149.2113468,32408,Australia,AU,AUS,Australian Capital Territory,396
Tweed Heads,Tweed Heads,-28.1825834,153.5466377,33065,Australia,AU,AUS,New South Wales,397
Ivanhoe,Ivanhoe,-32.89960814,144.3000187,265,Australia,AU,AUS,New South Wales,398
Wilcannia,Wilcannia,-31.56620115,143.3833304,442,Australia,AU,AUS,New South Wales,399
Merimbula,Merimbula,-36.89962238,149.9000386,3607.5,Australia,AU,AUS,New South Wales,400
Echuca,Echuca,-36.12959186,144.750017,13460,Australia,AU,AUS,New South Wales,401
Deniliquin,Deniliquin,-35.5295768,144.9500048,6019.5,Australia,AU,AUS,New South Wales,402
Nowra,Nowra,-34.88284625,150.6000476,61036.5,Australia,AU,AUS,New South Wales,403
Ulladulla,Ulladulla,-35.34953611,150.4700297,6811,Australia,AU,AUS,New South Wales,404
Batemans Bay,Batemans Bay,-35.68961871,150.2073067,5604,Australia,AU,AUS,New South Wales,405
Cooma,Cooma,-36.23955931,149.1200345,5661.5,Australia,AU,AUS,New South Wales,406
Tumut,Tumut,-35.30959023,148.2200378,4873,Australia,AU,AUS,New South Wales,407
Leeton,Leeton,-34.54493406,146.3973067,6277,Australia,AU,AUS,New South Wales,408
Young,Young,-34.30959959,148.2900077,6422,Australia,AU,AUS,New South Wales,409
Cowra,Cowra,-33.82962889,148.6800097,5729.5,Australia,AU,AUS,New South Wales,410
Forbes,Forbes,-33.38960407,148.0199983,4076.5,Australia,AU,AUS,New South Wales,411
Goulburn,Goulburn,-34.74957273,149.7101794,16444,Australia,AU,AUS,New South Wales,412
Kiama,Kiama,-34.70957518,150.8400329,10379,Australia,AU,AUS,New South Wales,413
Katoomba,Katoomba,-33.70694904,150.320013,20334.5,Australia,AU,AUS,New South Wales,414
Richmond,Richmond,-33.59951373,150.7399873,9720,Australia,AU,AUS,New South Wales,415
Lithgow,Lithgow,-33.49610919,150.152788,10338,Australia,AU,AUS,New South Wales,416
Parkes,Parkes,-33.12956826,148.170015,7160,Australia,AU,AUS,New South Wales,417
Bathurst,Bathurst,-33.41962807,149.5700329,6111,Australia,AU,AUS,New South Wales,418
Maitland,Maitland,-32.72096271,151.555028,10026.5,Australia,AU,AUS,New South Wales,419
Singleton,Singleton,-32.56949909,151.1600134,8340.5,Australia,AU,AUS,New South Wales,420
Mudgee,Mudgee,-32.58960122,149.5801098,5391,Australia,AU,AUS,New South Wales,421
Muswellbrook,Muswellbrook,-32.26956907,150.890004,8171,Australia,AU,AUS,New South Wales,422
Taree,Taree,-31.89760211,152.4618461,30131.5,Australia,AU,AUS,New South Wales,423
Kempsey,Kempsey,-31.08736733,152.8220308,10681,Australia,AU,AUS,New South Wales,424
Gunnedah,Gunnedah,-30.9870117,150.2622904,6204,Australia,AU,AUS,New South Wales,425
Coffs Harbour,Coffs Harbour,-30.3070532,153.1122973,48961,Australia,AU,AUS,New South Wales,426
Narrabri,Narrabri,-30.33190957,149.7874357,6105.5,Australia,AU,AUS,New South Wales,427
Inverell,Inverell,-29.7667761,151.1125744,6845.5,Australia,AU,AUS,New South Wales,428
Yamba,Yamba,-29.42299136,153.353312,1806,Australia,AU,AUS,New South Wales,429
Ballina,Ballina,-28.86135333,153.5679801,13997.5,Australia,AU,AUS,New South Wales,430
Wagga Wagga,Wagga Wagga,-35.12215981,147.3399882,45549,Australia,AU,AUS,New South Wales,431
Scone,Scone,-32.07960651,150.8501098,4624,Australia,AU,AUS,New South Wales,432
Byron Bay,Byron Bay,-28.65650796,153.6128869,5244.5,Australia,AU,AUS,New South Wales,433
Berri,Berri,-34.28293455,140.6000378,4523,Australia,AU,AUS,South Australia,434
Peterborough,Peterborough,-32.96616738,138.8333239,1351,Australia,AU,AUS,South Australia,435
Wallaroo,Wallaroo,-33.9328784,137.6332938,2442,Australia,AU,AUS,South Australia,436
Clare,Clare,-33.8328845,138.6000048,2729,Australia,AU,AUS,South Australia,437
Meningie,Meningie,-35.69954059,139.3333451,850,Australia,AU,AUS,South Australia,438
Kingston South East,Kingston South East,-36.83280475,139.8500577,206,Australia,AU,AUS,South Australia,439
Bordertown,Bordertown,-36.31619546,140.7666426,1976,Australia,AU,AUS,South Australia,440
Penola,Penola,-37.38295205,140.8166654,1513,Australia,AU,AUS,South Australia,441
Kingoonya,Kingoonya,-30.89957518,135.2999996,50,Australia,AU,AUS,South Australia,442
Kimba,Kimba,-33.14961871,136.4333671,636,Australia,AU,AUS,South Australia,443
Streaky Bay,Streaky Bay,-32.81187176,134.2149296,614.5,Australia,AU,AUS,South Australia,444
Cowell,Cowell,-33.68286782,136.9166451,537,Australia,AU,AUS,South Australia,445
Tumby Bay,Tumby Bay,-34.38292845,136.0833109,1791,Australia,AU,AUS,South Australia,446
Andamooka,Andamooka,-30.43097329,137.1655704,528,Australia,AU,AUS,South Australia,447
Woomera,Woomera,-31.14958576,136.8000114,450,Australia,AU,AUS,South Australia,448
Port Pirie,Port Pirie,-33.19106321,137.9900162,12417,Australia,AU,AUS,South Australia,449
Gawler,Gawler,-34.60735919,138.7263537,15542.5,Australia,AU,AUS,South Australia,450
Murray Bridge,Murray Bridge,-35.12960122,139.2600162,14185.5,Australia,AU,AUS,South Australia,451
Victor Harbor,Victor Harbor,-35.55960081,138.6173164,7489,Australia,AU,AUS,South Australia,452
Hamilton,Hamilton,-37.73119953,142.0234135,6992.5,Australia,AU,AUS,Victoria,453
Ouyen,Ouyen,-35.06619424,142.3166772,912,Australia,AU,AUS,Victoria,454
Colac,Colac,-38.33953449,143.5800109,7450,Australia,AU,AUS,Victoria,455
Stawell,Stawell,-37.05961261,142.7600093,4596,Australia,AU,AUS,Victoria,456
Horsham,Horsham,-36.70960814,142.1900183,11985.5,Australia,AU,AUS,Victoria,457
Ararat,Ararat,-37.27954751,142.9099743,5464,Australia,AU,AUS,Victoria,458
Maryborough,Maryborough,-37.04958738,143.729976,5838.5,Australia,AU,AUS,Victoria,459
Bairnsdale,Bairnsdale,-37.82959145,147.6099975,9427,Australia,AU,AUS,Victoria,460
Sale,Sale,-38.10957436,147.0600052,17701.5,Australia,AU,AUS,Victoria,461
Traralgon,Traralgon,-38.19959471,146.5300118,16982.5,Australia,AU,AUS,Victoria,462
Wonthaggi,Wonthaggi,-38.60949217,145.5900175,4471.5,Australia,AU,AUS,Victoria,463
Cranbourne,Cranbourne,-38.09960081,145.2833695,249955,Australia,AU,AUS,Victoria,464
Ballarat,Ballarat,-37.55958209,143.8400468,73404,Australia,AU,AUS,Victoria,465
Melton,Melton,-37.68954832,144.570028,29750,Australia,AU,AUS,Victoria,466
Seymour,Seymour,-37.03423948,145.1273067,3693,Australia,AU,AUS,Victoria,467
Shepparton,Shepparton,-36.37458982,145.3913732,33430.5,Australia,AU,AUS,Victoria,468
Cobram,Cobram,-35.91963051,145.6500138,4659,Australia,AU,AUS,Victoria,469
Swan Hill,Swan Hill,-35.33961424,143.5400134,9073,Australia,AU,AUS,Victoria,470
Sunbury,Sunbury,-37.56960732,144.7100195,18677.5,Australia,AU,AUS,Victoria,471
Proserpine,Proserpine,-20.41623574,148.5834781,3976,Australia,AU,AUS,Queensland,472
Theodore,Theodore,-24.94949909,150.0833349,246,Australia,AU,AUS,Queensland,473
Eidsvold,Eidsvold,-25.36621784,151.1333483,459,Australia,AU,AUS,Queensland,474
Barcaldine,Barcaldine,-23.56617267,145.2833695,1068,Australia,AU,AUS,Queensland,475
Winton,Winton,-22.39962889,143.0332743,1157,Australia,AU,AUS,Queensland,476
Longreach,Longreach,-23.44959064,144.2500476,2894,Australia,AU,AUS,Queensland,477
Caboolture,Caboolture,-27.08296059,152.9499816,26495.5,Australia,AU,AUS,Queensland,478
Warwick,Warwick,-28.22924721,152.0203226,10024,Australia,AU,AUS,Queensland,479
Kingaroy,Kingaroy,-26.53896279,151.840592,7494.5,Australia,AU,AUS,Queensland,480
Dalby,Dalby,-27.19385822,151.2657434,9818.5,Australia,AU,AUS,Queensland,481
Bongaree,Bongaree,-27.07872313,153.1508996,10327.5,Australia,AU,AUS,Queensland,482
Gympie,Gympie,-26.18859658,152.6709289,11338,Australia,AU,AUS,Queensland,483
Ingham,Ingham,-18.64957355,146.1666231,5996.5,Australia,AU,AUS,Queensland,484
Birdsville,Birdsville,-25.89962197,139.3666247,283,Australia,AU,AUS,Queensland,485
Bedourie,Bedourie,-24.34958738,139.4666186,142,Australia,AU,AUS,Queensland,486
Boulia,Boulia,-22.89959837,139.9000288,402.5,Australia,AU,AUS,Queensland,487
Richmond,Richmond,-20.71626911,143.1333199,296,Australia,AU,AUS,Queensland,488
Burketown,Burketown,-17.71609048,139.5666125,186.5,Australia,AU,AUS,Queensland,489
Hervey Bay,Hervey Bay,-25.28870319,152.8409444,25114,Australia,AU,AUS,Queensland,490
Biloela,Biloela,-24.39356403,150.4960746,4366.5,Australia,AU,AUS,Queensland,491
Yeppoon,Yeppoon,-23.13291746,150.7567305,6450.5,Australia,AU,AUS,Queensland,492
Emerald,Emerald,-23.51222247,148.1673278,7489,Australia,AU,AUS,Queensland,493
Moranbah,Moranbah,-22.00156533,148.0380334,7357,Australia,AU,AUS,Queensland,494
Charters Towers,Charters Towers,-20.08090737,146.2587105,8369.5,Australia,AU,AUS,Queensland,495
Ayr,Ayr,-19.57024087,147.3994677,7166,Australia,AU,AUS,Queensland,496
Atherton,Atherton,-17.27027789,145.469353,6132.5,Australia,AU,AUS,Queensland,497
Port Douglas,Port Douglas,-16.48458812,145.4587219,2004.5,Australia,AU,AUS,Queensland,498
Smithton,Smithton,-40.83292234,145.1166613,3351,Australia,AU,AUS,Tasmania,499
Scottsdale,Scottsdale,-41.14949217,147.5166699,1683.5,Australia,AU,AUS,Tasmania,500
Bicheno,Bicheno,-41.87838825,148.2886124,177,Australia,AU,AUS,Tasmania,501
Oatlands,Oatlands,-42.29960285,147.3666015,1157,Australia,AU,AUS,Tasmania,502
Queenstown,Queenstown,-42.08292356,145.5500199,1658,Australia,AU,AUS,Tasmania,503
Kingston,Kingston,-42.99113686,147.3084139,12652,Australia,AU,AUS,Tasmania,504
Tennant Creek,Tennant Creek,-19.65002928,134.200015,3490.5,Australia,AU,AUS,Northern Territory,505
Yulara,Yulara,-25.24054075,130.9888932,930,Australia,AU,AUS,Northern Territory,506
Erldunda,Erldunda,-25.23330605,133.1999727,10,Australia,AU,AUS,Northern Territory,507
Norseman,Norseman,-32.20001259,121.7666137,1004,Australia,AU,AUS,Western Australia,508
Halls Creek,Halls Creek,-18.26670286,127.7667126,1209,Australia,AU,AUS,Western Australia,509
Kununurra,Kununurra,-15.76659707,128.7333203,5229.5,Australia,AU,AUS,Western Australia,510
Derby,Derby,-17.29999184,123.9666345,3199,Australia,AU,AUS,Western Australia,511
Onslow,Onslow,-21.65759354,115.0962959,573,Australia,AU,AUS,Western Australia,512
Exmouth,Exmouth,-21.93109987,114.1233469,1085,Australia,AU,AUS,Western Australia,513
Carnarvon,Carnarvon,-24.89983803,113.6501066,7392,Australia,AU,AUS,Western Australia,514
Newman,Newman,-23.36659829,119.7333011,2678,Australia,AU,AUS,Western Australia,515
Meekatharra,Meekatharra,-26.59999266,118.4832999,654,Australia,AU,AUS,Western Australia,516
Three Springs,Three Springs,-29.53330198,115.7499784,190,Australia,AU,AUS,Western Australia,517
Manjimup,Manjimup,-34.23332518,116.1500057,4016.5,Australia,AU,AUS,Western Australia,518
Northam,Northam,-31.65658323,116.6533858,5330,Australia,AU,AUS,Western Australia,519
Esperance,Esperance,-33.857307,121.8888973,7205,Australia,AU,AUS,Western Australia,520
Leonara,Leonara,-28.88150714,121.3280358,227,Australia,AU,AUS,Western Australia,521
Laverton,Laverton,-28.62700071,122.4040425,316,Australia,AU,AUS,Western Australia,522
Wyndham,Wyndham,-15.37395953,128.3600614,734.5,Australia,AU,AUS,Western Australia,523
Albury,Albury,-36.06003538,146.9200138,68534,Australia,AU,AUS,New South Wales,524
Forster-Tuncurry,Forster-Tuncurry,-32.19313963,152.5266483,13275.5,Australia,AU,AUS,New South Wales,525
Port Macquarie,Port Macquarie,-31.44501992,152.9186657,42070,Australia,AU,AUS,New South Wales,526
Tamworth,Tamworth,-31.10261188,150.9171342,35080,Australia,AU,AUS,New South Wales,527
Grafton,Grafton,-29.71199909,152.9376827,7871.5,Australia,AU,AUS,New South Wales,528
Moree,Moree,-29.469895,149.8300687,8062,Australia,AU,AUS,New South Wales,529
Goondiwindi,Goondiwindi,-28.55480874,150.325284,4251,Australia,AU,AUS,New South Wales,530
Lismore,Lismore,-28.81665322,153.2931132,28065.5,Australia,AU,AUS,New South Wales,531
Wollongong,Wollongong,-34.41538125,150.890004,201319.5,Australia,AU,AUS,New South Wales,532
Ceduna,Ceduna,-32.09913464,133.6622674,1252.5,Australia,AU,AUS,South Australia,533
Mount Gambier,Mount Gambier,-37.83134845,140.7650406,21818.5,Australia,AU,AUS,South Australia,534
Port Augusta,Port Augusta,-32.49002073,137.7700297,11186.5,Australia,AU,AUS,South Australia,535
Warrnambool,Warrnambool,-38.37999713,142.4700012,29882,Australia,AU,AUS,Victoria,536
Mildura,Mildura,-34.18500771,142.1513643,33324.5,Australia,AU,AUS,Victoria,537
Geelong,Geelong,-38.16749505,144.3956335,149336,Australia,AU,AUS,Victoria,538
Camooweal,Camooweal,-19.91673134,138.1166752,187,Australia,AU,AUS,Queensland,539
Quilpie,Quilpie,-26.61663247,144.2500476,560,Australia,AU,AUS,Queensland,540
Charleville,Charleville,-26.40000486,146.2500288,1900,Australia,AU,AUS,Queensland,541
